"date"	"ws"	"wd"	"nox"	"no2"	"o3"	"pm10"	"so2"	"co"	"pm25"
"64258"	2005-05-01 09:00:00	3.1	220	186	76	7	48	NA	1.12069	30
"64259"	2005-05-01 10:00:00	3.6	230	100	56	16	29	NA	0.862069	19
"64260"	2005-05-01 11:00:00	4.6	270	150	67	15	39	NA	1.12069	21
"64261"	2005-05-01 12:00:00	4.1	260	222	88	7	40	NA	1.724138	23
"64262"	2005-05-01 13:00:00	3.6	260	240	98	9	48	NA	1.810345	27
"64263"	2005-05-01 14:00:00	4.1	250	218	94	13	44	NA	1.465517	24
"64264"	2005-05-01 15:00:00	5.2	220	215	92	12	47	NA	1.982759	26
"64265"	2005-05-01 16:00:00	5.2	210	196	81	10	40	NA	1.724138	26
"64266"	2005-05-01 17:00:00	5.7	210	194	85	10	32	NA	1.896552	17
"64267"	2005-05-01 18:00:00	6.2	210	189	72	8	38	NA	1.724138	20
"64268"	2005-05-01 19:00:00	6.2	210	155	66	4	37	NA	1.293103	23
"64269"	2005-05-01 20:00:00	5.2	210	131	55	4	30	NA	1.12069	20
"64270"	2005-05-01 21:00:00	5.7	220	165	67	2	34	NA	1.034483	21
"64271"	2005-05-01 22:00:00	4.1	230	179	66	2	37	NA	1.206897	25
"64272"	2005-05-01 23:00:00	2.6	210	174	67	2	35	NA	1.206897	24
"64273"	2005-05-02 00:00:00	2.6	210	95	44	5	29	NA	0.6896552	20
"64274"	2005-05-02 01:00:00	2.1	210	103	48	6	30	NA	0.6896552	20
"64275"	2005-05-02 02:00:00	2.1	200	97	44	8	29	NA	0.6896552	17
"64276"	2005-05-02 03:00:00	2.6	200	80	38	9	29	NA	0.6034483	21
"64277"	2005-05-02 04:00:00	3.1	210	101	47	7	34	NA	0.6034483	19
"64278"	2005-05-02 05:00:00	2.1	180	132	55	4	35	NA	0.6896552	24
"64279"	2005-05-02 06:00:00	2.6	180	140	54	3	28	NA	0.6034483	20
"64280"	2005-05-02 07:00:00	3.1	190	127	55	10	32	NA	0.6896552	16
"64281"	2005-05-02 08:00:00	4.1	180	156	66	8	33	NA	0.6896552	19
"64282"	2005-05-02 09:00:00	4.1	200	154	63	9	30	NA	0.6896552	21
"64283"	2005-05-02 10:00:00	4.1	180	145	61	12	29	NA	0.7758621	15
"64284"	2005-05-02 11:00:00	5.2	190	139	62	13	30	NA	0.7758621	15
"64285"	2005-05-02 12:00:00	6.2	180	143	67	15	28	NA	0.862069	13
"64286"	2005-05-02 13:00:00	5.7	180	148	66	16	31	NA	1.12069	17
"64287"	2005-05-02 14:00:00	6.2	190	167	73	15	30	NA	1.12069	17
"64288"	2005-05-02 15:00:00	6.7	190	203	80	13	47	NA	1.465517	19
"64289"	2005-05-02 16:00:00	7.2	200	213	87	12	32	NA	1.810345	18
"64290"	2005-05-02 17:00:00	7.2	210	204	83	11	38	NA	1.896552	20
"64291"	2005-05-02 18:00:00	6.2	200	163	70	12	35	NA	1.293103	19
"64292"	2005-05-02 19:00:00	6.2	210	163	71	9	35	NA	1.206897	21
"64293"	2005-05-02 20:00:00	5.2	210	143	68	8	35	NA	1.034483	24
"64294"	2005-05-02 21:00:00	3.6	200	156	68	6	37	NA	1.12069	23
"64295"	2005-05-02 22:00:00	3.6	190	136	63	6	35	NA	1.034483	22
"64296"	2005-05-02 23:00:00	4.1	190	123	59	9	32	NA	0.6896552	21
"64297"	2005-05-03 00:00:00	3.1	170	84	46	12	30	NA	0.5172414	17
"64298"	2005-05-03 01:00:00	3.1	180	61	36	16	28	NA	0.4310345	16
"64299"	2005-05-03 02:00:00	3.1	190	59	35	14	26	NA	0.2586207	18
"64300"	2005-05-03 03:00:00	3.6	170	72	38	15	24	NA	0.4310345	14
"64301"	2005-05-03 04:00:00	3.6	190	117	54	9	31	NA	0.5172414	15
"64302"	2005-05-03 05:00:00	3.1	200	231	79	3	39	NA	0.862069	24
"64303"	2005-05-03 06:00:00	3.6	180	385	118	2	51	NA	1.37931	31
"64304"	2005-05-03 07:00:00	4.6	170	348	106	4	49	NA	1.724138	29
"64305"	2005-05-03 08:00:00	4.6	180	314	103	6	44	NA	1.37931	22
"64306"	2005-05-03 09:00:00	6.7	180	269	94	7	47	NA	1.12069	23
"64307"	2005-05-03 10:00:00	6.7	190	243	83	7	59	NA	0.862069	28
"64308"	2005-05-03 11:00:00	7.2	190	308	106	6	53	NA	1.12069	25
"64309"	2005-05-03 12:00:00	6.7	190	300	90	8	51	NA	1.206897	30
"64310"	2005-05-03 13:00:00	7.7	210	251	89	10	43	NA	1.206897	21
"64311"	2005-05-03 14:00:00	7.7	210	310	107	9	52	NA	1.293103	27
"64312"	2005-05-03 15:00:00	7.7	210	319	98	8	54	NA	1.37931	27
"64313"	2005-05-03 16:00:00	7.2	220	249	92	8	45	NA	1.724138	25
"64314"	2005-05-03 17:00:00	6.7	230	270	97	5	63	NA	2.068965	30
"64315"	2005-05-03 18:00:00	5.2	260	310	103	4	47	NA	2.068965	28
"64316"	2005-05-03 19:00:00	4.6	250	138	61	6	27	NA	0.862069	18
"64317"	2005-05-03 20:00:00	5.7	260	147	61	4	31	NA	0.7758621	14
"64318"	2005-05-03 21:00:00	4.6	260	139	61	4	27	NA	0.7758621	17
"64319"	2005-05-03 22:00:00	4.1	260	101	49	4	24	NA	0.7758621	13
"64320"	2005-05-03 23:00:00	3.6	270	108	49	3	20	NA	0.6034483	12
"64321"	2005-05-04 00:00:00	3.1	270	76	40	6	15	NA	0.5172414	10
"64322"	2005-05-04 01:00:00	3.1	290	60	36	8	15	NA	0.4310345	10
"64323"	2005-05-04 02:00:00	3.6	300	19	15	18	16	NA	0.2586207	11
"64324"	2005-05-04 03:00:00	3.1	310	17	13	19	18	NA	0.1724138	11
"64325"	2005-05-04 04:00:00	3.1	310	25	18	21	17	NA	0.1724138	13
"64326"	2005-05-04 05:00:00	3.1	310	45	26	18	16	NA	0.2586207	11
"64327"	2005-05-04 06:00:00	2.6	320	50	31	16	17	NA	0.2586207	12
"64328"	2005-05-04 07:00:00	2.6	330	64	35	14	21	NA	0.2586207	14
"64329"	2005-05-04 08:00:00	3.1	330	51	26	13	25	NA	0.2586207	17
"64330"	2005-05-04 09:00:00	4.6	350	56	31	19	18	NA	0.2586207	11
"64331"	2005-05-04 10:00:00	5.7	360	71	35	17	15	NA	0.2586207	9
"64332"	2005-05-04 11:00:00	5.2	360	NA	NA	20	13	NA	NA	9
"64333"	2005-05-04 12:00:00	4.6	360	NA	NA	NA	NA	NA	NA	8
"64334"	2005-05-04 13:00:00	5.2	360	54	27	24	NA	NA	0.2586207	8
"64335"	2005-05-04 14:00:00	5.2	360	49	28	29	16	NA	0.2586207	9
"64336"	2005-05-04 15:00:00	5.2	10	59	31	26	23	NA	0.2586207	13
"64337"	2005-05-04 16:00:00	4.6	10	40	25	30	24	NA	0.4310345	11
"64338"	2005-05-04 17:00:00	4.6	10	55	35	29	26	NA	0.4310345	13
"64339"	2005-05-04 18:00:00	4.6	10	46	30	31	29	NA	0.4310345	13
"64340"	2005-05-04 19:00:00	3.1	20	38	28	31	28	NA	0.2586207	12
"64341"	2005-05-04 20:00:00	4.1	30	47	31	27	26	NA	0.4310345	11
"64342"	2005-05-04 21:00:00	2.6	40	62	42	21	27	NA	0.4310345	12
"64343"	2005-05-04 22:00:00	2.6	40	67	42	19	27	NA	0.4310345	11
"64344"	2005-05-04 23:00:00	1.5	20	68	42	20	26	NA	0.4310345	11
"64345"	2005-05-05 00:00:00	1.5	360	49	35	21	25	NA	0.2586207	10
"64346"	2005-05-05 01:00:00	1	310	47	34	18	24	NA	0.2586207	9
"64347"	2005-05-05 02:00:00	1	310	67	44	13	26	NA	0.2586207	10
"64348"	2005-05-05 03:00:00	1.5	290	134	61	5	45	NA	0.6034483	16
"64349"	2005-05-05 04:00:00	2.1	280	193	71	4	40	NA	0.6896552	18
"64350"	2005-05-05 05:00:00	2.1	260	315	99	4	53	NA	0.862069	26
"64351"	2005-05-05 06:00:00	2.1	260	314	97	4	53	NA	1.206897	28
"64352"	2005-05-05 07:00:00	3.1	270	269	77	5	51	NA	1.293103	27
"64353"	2005-05-05 08:00:00	3.6	270	230	71	6	46	NA	1.034483	22
"64354"	2005-05-05 09:00:00	3.6	270	211	76	7	49	NA	0.862069	20
"64355"	2005-05-05 10:00:00	4.1	280	101	50	14	30	NA	0.4310345	13
"64356"	2005-05-05 11:00:00	4.6	300	80	38	22	22	NA	0.2586207	9
"64357"	2005-05-05 12:00:00	3.6	290	102	47	14	33	NA	0.4310345	13
"64358"	2005-05-05 13:00:00	4.6	280	92	44	17	29	NA	0.5172414	12
"64359"	2005-05-05 14:00:00	5.2	300	69	38	24	40	NA	0.2586207	9
"64360"	2005-05-05 15:00:00	5.2	300	84	44	22	28	NA	0.4310345	9
"64361"	2005-05-05 16:00:00	5.7	290	71	41	24	25	NA	0.4310345	7
"64362"	2005-05-05 17:00:00	6.7	290	53	33	29	19	NA	0.4310345	8
"64363"	2005-05-05 18:00:00	6.2	300	49	33	27	32	NA	0.4310345	8
"64364"	2005-05-05 19:00:00	5.7	300	47	31	24	21	NA	0.2586207	9
"64365"	2005-05-05 20:00:00	5.2	300	73	44	16	15	NA	0.5172414	8
"64366"	2005-05-05 21:00:00	5.2	290	77	46	15	20	NA	0.4310345	10
"64367"	2005-05-05 22:00:00	6.7	270	101	47	8	50	NA	0.6896552	16
"64368"	2005-05-05 23:00:00	6.2	270	118	54	7	26	NA	0.6034483	16
"64369"	2005-05-06 00:00:00	5.2	280	56	31	13	17	NA	0.4310345	11
"64370"	2005-05-06 01:00:00	4.6	280	44	26	16	18	NA	0.2586207	9
"64371"	2005-05-06 02:00:00	4.6	270	66	37	11	23	NA	0.4310345	13
"64372"	2005-05-06 03:00:00	4.1	270	73	38	8	18	NA	0.4310345	11
"64373"	2005-05-06 04:00:00	4.1	270	55	32	13	12	NA	0.2586207	7
"64374"	2005-05-06 05:00:00	4.1	280	42	24	20	10	NA	0.1724138	6
"64375"	2005-05-06 06:00:00	3.6	300	45	26	23	17	NA	0.2586207	5
"64376"	2005-05-06 07:00:00	4.1	310	40	23	33	28	NA	0.1724138	5
"64377"	2005-05-06 08:00:00	4.6	320	49	29	31	28	NA	0.1724138	9
"64378"	2005-05-06 09:00:00	5.7	310	58	33	29	23	NA	0.1724138	9
"64379"	2005-05-06 10:00:00	6.2	310	67	37	26	26	NA	0.2586207	9
"64380"	2005-05-06 11:00:00	4.6	300	80	43	24	27	NA	0.2586207	11
"64381"	2005-05-06 12:00:00	4.6	310	62	33	29	39	NA	0.2586207	11
"64382"	2005-05-06 13:00:00	4.6	300	110	43	25	31	NA	0.4310345	13
"64383"	2005-05-06 14:00:00	5.7	280	186	77	17	47	NA	0.6896552	16
"64384"	2005-05-06 15:00:00	6.7	270	132	66	21	36	NA	0.6034483	16
"64385"	2005-05-06 16:00:00	6.7	270	71	40	29	27	NA	0.5172414	11
"64386"	2005-05-06 17:00:00	6.2	280	88	53	23	28	NA	0.6034483	13
"64387"	2005-05-06 18:00:00	5.7	280	61	38	28	23	NA	0.4310345	11
"64388"	2005-05-06 19:00:00	5.2	290	63	38	24	24	NA	0.4310345	13
"64389"	2005-05-06 20:00:00	4.1	290	63	41	21	23	NA	0.4310345	10
"64390"	2005-05-06 21:00:00	5.7	270	214	72	6	38	NA	1.465517	20
"64391"	2005-05-06 22:00:00	6.2	260	212	76	4	36	NA	1.810345	19
"64392"	2005-05-06 23:00:00	6.2	250	235	73	6	25	NA	1.637931	17
"64393"	2005-05-07 00:00:00	7.2	240	215	69	5	25	NA	1.37931	14
"64394"	2005-05-07 01:00:00	6.7	250	94	40	8	23	NA	0.6034483	12
"64395"	2005-05-07 02:00:00	7.2	260	NA	NA	12	22	NA	0.5172414	9
"64396"	2005-05-07 03:00:00	7.2	260	63	32	15	17	NA	0.4310345	8
"64397"	2005-05-07 04:00:00	6.7	260	49	29	17	15	NA	0.2586207	7
"64398"	2005-05-07 05:00:00	7.2	270	29	19	27	10	NA	0.1724138	7
"64399"	2005-05-07 06:00:00	5.7	300	18	13	33	14	NA	0.1724138	4
"64400"	2005-05-07 07:00:00	6.2	330	15	10	38	36	NA	0.1724138	4
"64401"	2005-05-07 08:00:00	5.7	320	28	16	32	23	NA	0.1724138	8
"64402"	2005-05-07 09:00:00	6.2	310	36	21	30	16	NA	0.2586207	7
"64403"	2005-05-07 10:00:00	6.7	310	36	22	31	16	NA	0.2586207	5
"64404"	2005-05-07 11:00:00	7.2	310	41	24	31	22	NA	0.2586207	8
"64405"	2005-05-07 12:00:00	7.7	300	38	21	32	34	NA	0.2586207	9
"64406"	2005-05-07 13:00:00	8.2	300	33	21	36	26	NA	0.2586207	6
"64407"	2005-05-07 14:00:00	7.7	290	32	20	38	27	NA	0.2586207	5
"64408"	2005-05-07 15:00:00	8.2	290	30	19	38	13	NA	0.2586207	5
"64409"	2005-05-07 16:00:00	7.7	300	21	15	42	16	NA	0.1724138	7
"64410"	2005-05-07 17:00:00	7.7	300	24	15	40	12	NA	0.1724138	6
"64411"	2005-05-07 18:00:00	6.7	300	30	20	36	15	NA	0.2586207	7
"64412"	2005-05-07 19:00:00	6.2	300	47	32	28	19	NA	0.2586207	10
"64413"	2005-05-07 20:00:00	5.7	310	36	25	28	12	NA	0.2586207	9
"64414"	2005-05-07 21:00:00	5.2	310	50	33	21	15	NA	0.4310345	8
"64415"	2005-05-07 22:00:00	4.1	300	38	26	22	13	NA	0.2586207	8
"64416"	2005-05-07 23:00:00	3.6	290	51	31	18	15	NA	0.2586207	8
"64417"	2005-05-08 00:00:00	3.6	270	50	32	17	16	NA	0.4310345	9
"64418"	2005-05-08 01:00:00	4.1	280	70	37	13	18	NA	0.4310345	10
"64419"	2005-05-08 02:00:00	3.6	270	61	34	12	15	NA	0.4310345	8
"64420"	2005-05-08 03:00:00	3.6	270	72	35	12	15	NA	0.5172414	8
"64421"	2005-05-08 04:00:00	3.6	270	67	34	13	14	NA	0.4310345	8
"64422"	2005-05-08 05:00:00	3.6	270	49	27	15	14	NA	0.2586207	7
"64423"	2005-05-08 06:00:00	3.6	270	46	26	16	14	NA	0.2586207	6
"64424"	2005-05-08 07:00:00	4.1	280	40	23	27	11	NA	0.2586207	4
"64425"	2005-05-08 08:00:00	4.6	290	26	16	35	17	NA	0.1724138	5
"64426"	2005-05-08 09:00:00	5.7	310	34	21	33	14	NA	0.1724138	6
"64427"	2005-05-08 10:00:00	5.7	300	28	16	35	13	NA	0.1724138	5
"64428"	2005-05-08 11:00:00	5.7	300	43	26	32	11	NA	0.2586207	4
"64429"	2005-05-08 12:00:00	5.7	300	51	27	31	11	NA	0.4310345	5
"64430"	2005-05-08 13:00:00	5.7	290	53	30	30	18	NA	0.4310345	6
"64431"	2005-05-08 14:00:00	5.7	290	40	24	35	13	NA	0.2586207	5
"64432"	2005-05-08 15:00:00	5.2	290	27	17	39	26	NA	0.1724138	11
"64433"	2005-05-08 16:00:00	4.6	320	31	20	35	12	NA	0.2586207	7
"64434"	2005-05-08 17:00:00	4.1	290	29	20	38	13	NA	0.2586207	7
"64435"	2005-05-08 18:00:00	5.2	300	25	18	34	12	NA	0.2586207	6
"64436"	2005-05-08 19:00:00	5.2	310	25	19	31	15	NA	0.1724138	6
"64437"	2005-05-08 20:00:00	4.1	310	20	16	34	14	NA	0.1724138	6
"64438"	2005-05-08 21:00:00	3.6	330	28	22	29	18	NA	0.2586207	8
"64439"	2005-05-08 22:00:00	3.1	310	31	23	27	17	NA	0.2586207	9
"64440"	2005-05-08 23:00:00	3.1	300	27	21	28	16	NA	0.1724138	8
"64441"	2005-05-09 00:00:00	3.6	290	18	14	31	17	NA	0.2586207	8
"64442"	2005-05-09 01:00:00	3.6	290	20	15	28	19	NA	0.2586207	9
"64443"	2005-05-09 02:00:00	3.1	290	20	17	29	22	NA	0.2586207	8
"64444"	2005-05-09 03:00:00	2.6	300	19	15	26	19	NA	0.2586207	8
"64445"	2005-05-09 04:00:00	2.6	290	19	14	24	19	NA	0.2586207	8
"64446"	2005-05-09 05:00:00	2.6	310	35	23	19	20	NA	0.2586207	9
"64447"	2005-05-09 06:00:00	2.1	310	50	27	18	16	NA	0.4310345	8
"64448"	2005-05-09 07:00:00	3.1	340	66	32	18	18	NA	0.4310345	8
"64449"	2005-05-09 08:00:00	3.1	360	63	35	24	18	NA	0.4310345	8
"64450"	2005-05-09 09:00:00	3.1	20	53	28	23	14	NA	0.2586207	7
"64451"	2005-05-09 10:00:00	3.1	360	56	28	24	14	NA	0.4310345	9
"64452"	2005-05-09 11:00:00	2.6	360	42	23	29	14	NA	0.2586207	0
"64453"	2005-05-09 12:00:00	3.6	10	58	28	27	15	NA	0.2586207	0
"64454"	2005-05-09 13:00:00	1.5	350	82	41	18	27	NA	0.4310345	0
"64455"	2005-05-09 14:00:00	2.6	360	107	48	20	28	NA	0.5172414	0
"64456"	2005-05-09 15:00:00	2.6	360	64	34	24	20	NA	0.4310345	0
"64457"	2005-05-09 16:00:00	2.1	20	56	30	25	18	NA	0.5172414	0
"64458"	2005-05-09 17:00:00	2.6	350	44	27	24	17	NA	0.4310345	0
"64459"	2005-05-09 18:00:00	3.6	20	63	41	17	15	NA	0.6034483	0
"64460"	2005-05-09 19:00:00	3.6	30	60	38	15	18	NA	0.5172414	0
"64461"	2005-05-09 20:00:00	2.1	20	43	29	17	17	NA	0.4310345	0
"64462"	2005-05-09 21:00:00	2.6	20	40	25	18	16	NA	0.4310345	0
"64463"	2005-05-09 22:00:00	2.6	30	44	30	12	17	NA	0.4310345	0
"64464"	2005-05-09 23:00:00	2.6	20	47	31	9	15	NA	0.4310345	0
"64465"	2005-05-10 00:00:00	2.6	30	47	34	9	15	NA	0.4310345	0
"64466"	2005-05-10 01:00:00	2.1	30	38	27	10	13	NA	0.2586207	13
"64467"	2005-05-10 02:00:00	1.5	10	49	32	14	13	NA	0.2586207	12
"64468"	2005-05-10 03:00:00	1.5	10	51	31	12	14	NA	0.2586207	11
"64469"	2005-05-10 04:00:00	2.1	10	71	40	10	16	NA	0.2586207	12
"64470"	2005-05-10 05:00:00	1.5	20	90	42	9	18	NA	0.4310345	14
"64471"	2005-05-10 06:00:00	1.5	350	59	30	21	16	NA	0.4310345	12
"64472"	2005-05-10 07:00:00	2.1	330	55	29	20	15	NA	0.4310345	12
"64473"	2005-05-10 08:00:00	3.6	360	50	28	25	15	NA	0.4310345	10
"64474"	2005-05-10 09:00:00	4.1	350	61	32	20	18	NA	0.2586207	13
"64475"	2005-05-10 10:00:00	4.1	10	57	30	21	18	NA	0.2586207	13
"64476"	2005-05-10 11:00:00	3.6	10	61	30	22	14	NA	0.4310345	11
"64477"	2005-05-10 12:00:00	3.6	10	61	34	24	21	NA	0.2586207	9
"64478"	2005-05-10 13:00:00	5.7	20	47	25	28	NA	NA	0.2586207	8
"64479"	2005-05-10 14:00:00	5.2	30	51	28	24	24	NA	0.2586207	12
"64480"	2005-05-10 15:00:00	5.2	40	44	26	25	22	NA	0.2586207	12
"64481"	2005-05-10 16:00:00	4.6	40	43	25	28	21	NA	0.4310345	12
"64482"	2005-05-10 17:00:00	4.6	30	46	25	26	20	NA	0.4310345	13
"64483"	2005-05-10 18:00:00	4.1	30	38	23	27	23	NA	0.4310345	14
"64484"	2005-05-10 19:00:00	3.1	30	37	26	27	22	NA	0.4310345	13
"64485"	2005-05-10 20:00:00	4.1	40	46	33	23	23	NA	0.4310345	13
"64486"	2005-05-10 21:00:00	3.1	40	60	37	17	23	NA	0.4310345	13
"64487"	2005-05-10 22:00:00	3.1	40	85	50	8	24	NA	0.5172414	15
"64488"	2005-05-10 23:00:00	2.1	30	77	45	8	21	NA	0.5172414	13
"64489"	2005-05-11 00:00:00	1.5	30	66	40	9	19	NA	0.4310345	10
"64490"	2005-05-11 01:00:00	1.5	350	60	37	12	17	NA	0.2586207	9
"64491"	2005-05-11 02:00:00	1.5	350	43	32	14	16	NA	0.2586207	8
"64492"	2005-05-11 03:00:00	1.5	360	49	30	11	16	NA	0.2586207	9
"64493"	2005-05-11 04:00:00	1.5	310	54	32	12	19	NA	0.2586207	10
"64494"	2005-05-11 05:00:00	1.5	320	73	37	10	22	NA	0.4310345	12
"64495"	2005-05-11 06:00:00	1.5	360	71	36	13	23	NA	0.4310345	12
"64496"	2005-05-11 07:00:00	2.6	30	57	29	19	22	NA	0.4310345	11
"64497"	2005-05-11 08:00:00	3.1	20	56	31	25	25	NA	0.4310345	10
"64498"	2005-05-11 09:00:00	3.6	40	76	34	24	NA	NA	0.2586207	12
"64499"	2005-05-11 10:00:00	3.6	50	63	32	29	15	NA	0.2586207	9
"64500"	2005-05-11 11:00:00	3.6	60	70	37	30	18	NA	0.4310345	10
"64501"	2005-05-11 12:00:00	3.6	30	108	45	25	23	NA	0.4310345	13
"64502"	2005-05-11 13:00:00	3.1	60	176	72	21	37	NA	0.6034483	17
"64503"	2005-05-11 14:00:00	3.6	60	207	85	16	35	NA	0.7758621	18
"64504"	2005-05-11 15:00:00	3.6	80	201	83	17	34	NA	0.862069	18
"64505"	2005-05-11 16:00:00	4.1	90	189	84	15	37	NA	1.034483	19
"64506"	2005-05-11 17:00:00	4.1	90	171	75	16	34	NA	1.206897	18
"64507"	2005-05-11 18:00:00	4.1	80	196	98	16	33	NA	1.034483	15
"64508"	2005-05-11 19:00:00	4.6	90	156	64	13	32	NA	0.862069	15
"64509"	2005-05-11 20:00:00	5.7	100	165	81	11	28	NA	1.12069	15
"64510"	2005-05-11 21:00:00	4.6	90	177	68	10	30	NA	1.206897	16
"64511"	2005-05-11 22:00:00	3.6	90	172	74	8	30	NA	1.12069	17
"64512"	2005-05-11 23:00:00	2.6	80	128	61	9	26	NA	0.6896552	15
"64513"	2005-05-12 00:00:00	3.1	70	34	25	20	17	NA	0.2586207	10
"64514"	2005-05-12 01:00:00	2.6	60	29	24	20	16	NA	0.2586207	9
"64515"	2005-05-12 02:00:00	2.6	50	30	24	19	15	NA	0.2586207	9
"64516"	2005-05-12 03:00:00	2.1	50	30	23	16	17	NA	0.2586207	10
"64517"	2005-05-12 04:00:00	1.5	40	44	28	11	19	NA	0.2586207	11
"64518"	2005-05-12 05:00:00	2.6	30	75	40	8	23	NA	0.4310345	13
"64519"	2005-05-12 06:00:00	2.6	40	105	49	8	28	NA	0.5172414	16
"64520"	2005-05-12 07:00:00	3.6	60	198	73	10	40	NA	1.034483	19
"64521"	2005-05-12 08:00:00	4.6	70	193	83	16	49	NA	0.862069	19
"64522"	2005-05-12 09:00:00	6.2	80	123	55	21	53	NA	0.6034483	17
"64523"	2005-05-12 10:00:00	6.7	80	121	59	24	41	NA	0.5172414	15
"64524"	2005-05-12 11:00:00	7.7	90	167	75	21	46	NA	0.5172414	18
"64525"	2005-05-12 12:00:00	8.2	90	121	55	24	45	NA	0.6034483	18
"64526"	2005-05-12 13:00:00	8.8	90	122	60	26	48	NA	0.5172414	17
"64527"	2005-05-12 14:00:00	7.7	70	120	61	27	40	NA	0.5172414	15
"64528"	2005-05-12 15:00:00	7.7	80	131	69	25	35	NA	0.6034483	14
"64529"	2005-05-12 16:00:00	7.7	70	121	64	27	33	NA	0.6896552	15
"64530"	2005-05-12 17:00:00	8.2	70	67	37	30	30	NA	0.6034483	12
"64531"	2005-05-12 18:00:00	7.7	70	54	33	33	32	NA	0.5172414	13
"64532"	2005-05-12 19:00:00	7.2	70	53	33	30	35	NA	0.4310345	14
"64533"	2005-05-12 20:00:00	6.2	60	42	27	30	19	NA	0.2586207	13
"64534"	2005-05-12 21:00:00	5.7	60	48	32	29	18	NA	0.4310345	11
"64535"	2005-05-12 22:00:00	5.2	60	41	28	29	52	NA	0.2586207	13
"64536"	2005-05-12 23:00:00	5.2	50	35	24	31	23	NA	0.2586207	12
"64537"	2005-05-13 00:00:00	5.2	50	25	19	32	19	NA	0.1724138	12
"64538"	2005-05-13 01:00:00	4.6	60	21	16	32	19	NA	0.1724138	12
"64539"	2005-05-13 02:00:00	5.2	60	19	15	32	18	NA	0.1724138	11
"64540"	2005-05-13 03:00:00	5.7	50	16	12	30	17	NA	0.1724138	10
"64541"	2005-05-13 04:00:00	4.6	50	24	17	27	16	NA	0.1724138	9
"64542"	2005-05-13 05:00:00	4.6	50	41	25	20	19	NA	0.2586207	11
"64543"	2005-05-13 06:00:00	5.7	50	47	25	20	20	NA	0.2586207	11
"64544"	2005-05-13 07:00:00	6.7	50	89	45	16	25	NA	0.5172414	14
"64545"	2005-05-13 08:00:00	6.2	60	73	40	22	53	NA	0.5172414	14
"64546"	2005-05-13 09:00:00	6.2	60	70	37	29	31	NA	0.4310345	13
"64547"	2005-05-13 10:00:00	7.2	60	82	41	30	42	NA	0.4310345	13
"64548"	2005-05-13 11:00:00	7.7	60	82	42	33	38	NA	0.4310345	14
"64549"	2005-05-13 12:00:00	7.7	60	57	30	36	31	NA	0.4310345	13
"64550"	2005-05-13 13:00:00	7.7	60	50	29	38	36	NA	0.2586207	15
"64551"	2005-05-13 14:00:00	8.2	50	43	25	40	29	NA	0.2586207	12
"64552"	2005-05-13 15:00:00	7.2	50	41	25	38	29	NA	0.2586207	13
"64553"	2005-05-13 16:00:00	7.2	60	47	29	35	29	NA	0.4310345	14
"64554"	2005-05-13 17:00:00	6.7	60	36	25	38	25	NA	0.4310345	11
"64555"	2005-05-13 18:00:00	6.2	70	31	23	38	22	NA	0.2586207	12
"64556"	2005-05-13 19:00:00	6.7	50	34	24	36	21	NA	0.2586207	12
"64557"	2005-05-13 20:00:00	6.2	50	23	16	36	19	NA	0.1724138	9
"64558"	2005-05-13 21:00:00	7.2	40	26	18	35	15	NA	0.1724138	7
"64559"	2005-05-13 22:00:00	6.2	40	22	16	35	18	NA	0.1724138	9
"64560"	2005-05-13 23:00:00	5.7	40	27	19	34	17	NA	0.1724138	8
"64561"	2005-05-14 00:00:00	5.2	40	18	13	36	16	NA	0.1724138	9
"64562"	2005-05-14 01:00:00	5.2	40	15	12	37	16	NA	0.1724138	8
"64563"	2005-05-14 02:00:00	5.7	40	16	12	39	16	NA	0.1724138	8
"64564"	2005-05-14 03:00:00	5.2	40	15	11	37	17	NA	0.1724138	8
"64565"	2005-05-14 04:00:00	5.2	40	16	12	35	17	NA	0.1724138	9
"64566"	2005-05-14 05:00:00	5.2	40	22	15	32	18	NA	0.1724138	9
"64567"	2005-05-14 06:00:00	5.7	40	26	17	31	19	NA	0.1724138	9
"64568"	2005-05-14 07:00:00	5.7	40	28	17	32	20	NA	0.1724138	10
"64569"	2005-05-14 08:00:00	5.7	40	34	21	30	21	NA	0.2586207	12
"64570"	2005-05-14 09:00:00	5.2	40	32	21	32	33	NA	0.1724138	12
"64571"	2005-05-14 10:00:00	5.7	30	27	18	36	37	NA	0.1724138	10
"64572"	2005-05-14 11:00:00	5.2	30	29	18	37	27	NA	0.1724138	9
"64573"	2005-05-14 12:00:00	5.7	40	30	19	38	20	NA	0.2586207	11
"64574"	2005-05-14 13:00:00	6.2	40	45	25	33	27	NA	0.4310345	15
"64575"	2005-05-14 14:00:00	5.7	40	26	16	41	19	NA	0.1724138	9
"64576"	2005-05-14 15:00:00	5.7	50	19	12	39	38	NA	0.1724138	9
"64577"	2005-05-14 16:00:00	5.2	50	27	18	34	22	NA	0.1724138	9
"64578"	2005-05-14 17:00:00	5.2	40	32	21	30	23	NA	0.2586207	12
"64579"	2005-05-14 18:00:00	5.2	30	31	20	30	19	NA	0.2586207	10
"64580"	2005-05-14 19:00:00	5.2	30	28	20	30	17	NA	0.2586207	9
"64581"	2005-05-14 20:00:00	4.1	30	26	19	30	16	NA	0.2586207	8
"64582"	2005-05-14 21:00:00	3.6	20	36	24	22	17	NA	0.4310345	10
